10:30:40;BNOM;-8.69;6.88;-95.13
10:30:40;BNOM;3.31;5.4
10:30:40;BNOM;-15.63;5.06;-70.06
10:30:40;BNOM;-1.81;-8.06
10:30:40;BNOM;-18.5;-15.69;-48.38
10:30:40;BNOM;-4.69;6.13;-95.5
10:30:41;BNOM;-17.81;5.44;-73
10:30:41;BNOM;-4.69;2.13;-99.69
10:30:41;BNOM;-17.81;-10.25;-51.31
10:30:41;BNOM;-28.69;-8.75;-106.75
10:30:41;BNOM;17.5;-32.75;-48.38
10:30:42;BNOM;-22.19;-2.94;-58.38
10:30:42;BNOM;0;5.44;-75.5
10:30:42;BNOM;-29.44;1.44;-77.13
10:30:42;BNOM;25.88;-23.69;-58.75
10:30:44;BNOM;-40.75;-11.69;-86.31
10:30:44;BNOM;-29.44;-8.75;-58.75
10:30:45;BNOM;24.06;-14.56;-97.56
10:30:46;BNOM;10.25;-27.31;-45
10:30:46;BNOM;-3.63;-0.38;-105.06
10:30:47;BNOM;-25.44;4.31;-81.31
10:30:47;BNOM;5.88;3.25;-88
10:30:47;BNOM;-11.25;6.5;-77.94
10:30:47;BNOM;18.25;-14.56;-56.69
10:30:47;BNOM;-18.5;-12.06;-115.13
10:30:48;BNOM;24.75;-22.25;-59.63
10:30:48;BNOM;-18.19;5.06;-91.75
10:30:48;BNOM;3.69;-12.06;-50
10:30:48;BNOM;19.31;-13.5;-106.31
10:30:49;BNOM;-19.63;-12.06;-50.44
10:30:49;BNOM;-1.06;6.88;-78.81
10:30:49;BNOM;-20;-28.06;-120.5
10:30:49;BNOM;-23.25;-30.94;-45.44
10:30:50;BNOM;-8.69;9.81;-83.81
10:30:50;BNOM;-25.81;2.5;-80.5
10:30:50;BNOM;-45.06;-20.06;-93.38
10:30:50;BNOM;20.44;-33.88;-50.44
10:30:51;BNOM;-22.5;5.81;-85.44
10:30:51;BNOM;-0.31;0.69;-62.94
10:30:51;BNOM;-6.88;5.81;-96.31
10:30:51;BNOM;-22.19;2.13;-70
10:30:52;BNOM;-29.44;0.31;-84.63
10:30:52;BNOM;14.25;-4.38;-101.31
10:30:52;BNOM;-30.88;-22.25;-52.5
10:30:53;BNOM;-37.81;-14.56;-101.75
10:30:53;BNOM;28.06;-19.69;-68.38
10:30:53;BNOM;-10.19;6.88;-80.44
10:30:53;BNOM;18.94;-9.88;-65.44
10:30:54;BNOM;-33.81;-2.94;-85.88
10:30:54;BNOM;11.31;-12.75;-54.63
10:30:54;BNOM;-16.69;1.44;-65.88
10:30:54;BNOM;26.56;-12.38;-75.06
10:30:55;BNOM;-43.25;-14.94;-88.81
10:30:55;BNOM;5.5;5.06;-87.13
10:30:55;BNOM;-14.88;3.63;-102.56
10:30:55;BNOM;-17.81;-23.31;-45.44
10:30:56;BNOM;-21.81;2.88;-95
10:30:56;BNOM;0.38;1.44;-65
10:30:56;BNOM;-14.19;7.63;-88.81
10:30:56;BNOM;-5.81;-24.06;-42.94
10:30:57;BNOM;-26.5;-1.5;-100.06
10:30:57;BNOM;2.19;-13.13;-50.44
10:30:57;BNOM;-22.19;4.31;-89.63
10:30:57;BNOM;8.06;-12.38;-53.38
10:30:58;BNOM;-31.25;-26.56;-51.69
10:30:58;BNOM;21.5;-15.69;-105.5
10:30:58;BNOM;5.5;-4.06;-62.94
10:30:58;BNOM;-0.69;4.69;-96.31
10:31:00;BNOM;2.94;-6.19;-57.06
10:31:00;BNOM;-28.69;-0.75;-73.81
10:31:01;BNOM;18.25;-4.06;-85.44
10:31:01;BNOM;-21.44;5.44;-80.44
10:31:01;BNOM;-5.06;6.5;-73.38
10:31:01;BNOM;23.31;-9.13;-91.31
10:31:01;BNOM;-36.69;-16.06;-103.38
10:31:02;BNOM;22.25;-11.31;-69.63
10:31:02;BNOM;-2.5;-5.13;-110.06
10:31:02;BNOM;-7.63;2.88;-65
10:31:02;BNOM;-3.25;2.5;-67.13
10:31:03;BNOM;8.75;3.25;-93.81
10:31:03;BNOM;-36.69;-4.38;-89.19
10:31:03;BNOM;27.31;-15.69;-94.19
10:31:03;BNOM;-45.81;-23.31;-91.25
10:31:04;BNOM;-1.06;-1.88;-109.63
10:31:04;BNOM;-2.88;-11.31;-51.25
10:31:04;BNOM;-9.06;5.44;-70.44
10:31:04;BNOM;14.56;-27.31;-49.19
10:31:05;BNOM;-34.88;-6.56;-98
10:31:05;BNOM;-16.31;1.44;-101.31
10:31:05;BNOM;-5.06;-2.19;-60.44
10:31:06;BNOM;-24.69;4.69;-86.69
10:31:06;BNOM;30.56;-21.13;-76.69
10:31:06;BNOM;-6.88;-8.38;-52.13
10:31:06;BNOM;-10.5;4;-102.13
10:31:06;BNOM;-2.88;0.69;-63.31
10:31:07;BNOM;8.75;-5.13;-104.63
10:31:07;BNOM;10.56;-9.88;-57.94
10:31:07;BNOM;-7.25;-6.94;-113.75
10:31:07;BNOM;28.44;-19.31;-70
10:31:08;BNOM;-44;-17.5;-91.25
10:31:08;BNOM;-2.13;5.44;-95.88
10:31:08;BNOM;-21.06;4;-72.94
10:31:08;BNOM;-16;-1.13;-106.25
10:31:09;BNOM;14.25;-22.56;-50
10:31:09;BNOM;13.13;-19.31;-50.81
10:31:09;BNOM;5.88;-1.5;-104.63
10:31:09;BNOM;-22.19;3.63;-74.13
10:31:10;BNOM;-3.63;2.88;-67.06
10:31:10;BNOM;-22.88;-4.75;-106.69
10:31:10;BNOM;-20;-17.13;-48.31
10:31:10;BNOM;-18.88;-20.38;-117.56
10:31:11;BNOM;-17.44;-10.19;-52.06
10:31:11;BNOM;-12;5.81;-86.69
10:31:11;BNOM;-16.69;4.69;-72.94
10:31:11;BNOM;15.31;0;-92.06
10:31:12;BNOM;32.44;-28.06;-70.81
10:31:12;BNOM;-43.63;-15.31;-86.25
10:31:12;BNOM;-0.31;5.81;-92.5
10:31:12;BNOM;-6.5;6.88;-78.31
10:31:13;BNOM;21.13;-21.5;-109.19
10:31:13;BNOM;-35.25;-9.5;-66.25
10:31:13;BNOM;25.88;-10.19;-80.81
10:31:13;BNOM;-17.44;-4.75;-107.5
10:31:14;BNOM;-14.19;-1.5;-57.94
10:31:14;BNOM;27.31;-16.06;-91.69
10:31:14;BNOM;-28.69;3.25;-83.75
10:31:14;BNOM;-18.5;1.81;-67.5
10:31:15;BNOM;26.25;-10.56;-87.5
10:31:15;BNOM;-17.06;-16.06;-117.5
10:31:15;BNOM;-8.69;-14.25;-46.63
10:31:15;BNOM;8.06;1.44;-70.81
10:31:16;BNOM;27.31;-13.13;-77.06
10:31:16;BNOM;-17.81;-2.19;-107.5
10:31:16;BNOM;-33.81;-5.88;-69.13
10:31:16;BNOM;-6.88;-17.5;-45.38
10:31:17;BNOM;27.31;-16.06;-92.94
10:31:17;BNOM;-39.25;-16.06;-65
10:31:17;BNOM;16.06;-5.13;-73.31
10:31:18;BNOM;-19.63;5.44;-91.25
10:31:18;BNOM;-6.5;3.25;-68.31
10:31:18;BNOM;-29.44;-4.38;-62.88
10:31:18;BNOM;8.75;-1.13;-99.56
10:31:19;BNOM;-2.13;0;-103.75
10:31:19;BNOM;-7.25;0;-61.63
10:31:19;BNOM;-33.44;-6.19;-66.63
10:31:19;BNOM;6.19;-5.13;-109.19
10:31:20;BNOM;28.44;-25.88;-100
10:31:20;BNOM;-24;-13.5;-53.31
